C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD                          
CA35  EA        NOP                             A:80 X:00 Y:00 P:25 SP:FB                          
CA36  24 01     BIT $01 = FF                    A:80 X:00 Y:00 P:25 SP:FB                          
CA38  A0 40     LDY #$40                        A:80 X:00 Y:00 P:E5 SP:FB                          
CA3A  C0 40     CPY #$40                        A:80 X:00 Y:40 P:65 SP:FB                          
CA3C  D0 09     BNE $CA47                       A:80 X:00 Y:40 P:67 SP:FB                          
CA3E  30 07     BMI $CA47                       A:80 X:00 Y:40 P:67 SP:FB                          
CA40  90 05     BCC $CA47                       A:80 X:00 Y:40 P:67 SP:FB                          
CA42  50 03     BVC $CA47                       A:80 X:00 Y:40 P:67 SP:FB                          
CA44  4C 4B CA  JMP $CA4B                       A:80 X:00 Y:40 P:67 SP:FB                          
CA4B  EA        NOP                             A:80 X:00 Y:40 P:67 SP:FB                          
CA4C  B8        CLV                             A:80 X:00 Y:40 P:67 SP:FB                          
CA4D  C0 3F     CPY #$3F                        A:80 X:00 Y:40 P:27 SP:FB                          
CA4F  F0 09     BEQ $CA5A                       A:80 X:00 Y:40 P:25 SP:FB                          
CA51  30 07     BMI $CA5A                       A:80 X:00 Y:40 P:25 SP:FB                          
CA53  90 05     BCC $CA5A                       A:80 X:00 Y:40 P:25 SP:FB                          
CA55  70 03     BVS $CA5A                       A:80 X:00 Y:40 P:25 SP:FB                          
CA57  4C 5E CA  JMP $CA5E                       A:80 X:00 Y:40 P:25 SP:FB                          
CA5E  EA        NOP                             A:80 X:00 Y:40 P:25 SP:FB                          
CA5F  C0 41     CPY #$41                        A:80 X:00 Y:40 P:25 SP:FB                          
CA61  F0 07     BEQ $CA6A                       A:80 X:00 Y:40 P:A4 SP:FB                          
CA63  10 05     BPL $CA6A                       A:80 X:00 Y:40 P:A4 SP:FB                          
CA65  10 03     BPL $CA6A                       A:80 X:00 Y:40 P:A4 SP:FB                          
CA67  4C 6E CA  JMP $CA6E                       A:80 X:00 Y:40 P:A4 SP:FB                          
CA6E  EA        NOP                             A:80 X:00 Y:40 P:A4 SP:FB                          
CA6F  A0 80     LDY #$80                        A:80 X:00 Y:40 P:A4 SP:FB                          
CA71  C0 00     CPY #$00                        A:80 X:00 Y:80 P:A4 SP:FB                          
CA73  F0 07     BEQ $CA7C                       A:80 X:00 Y:80 P:A5 SP:FB                          
CA75  10 05     BPL $CA7C                       A:80 X:00 Y:80 P:A5 SP:FB                          
CA77  90 03     BCC $CA7C                       A:80 X:00 Y:80 P:A5 SP:FB                          
CA79  4C 80 CA  JMP $CA80                       A:80 X:00 Y:80 P:A5 SP:FB                          
CA80  EA        NOP                             A:80 X:00 Y:80 P:A5 SP:FB                          
CA81  C0 80     CPY #$80                        A:80 X:00 Y:80 P:A5 SP:FB                          
CA83  D0 07     BNE $CA8C                       A:80 X:00 Y:80 P:27 SP:FB                          
CA85  30 05     BMI $CA8C                       A:80 X:00 Y:80 P:27 SP:FB                          
CA87  90 03     BCC $CA8C                       A:80 X:00 Y:80 P:27 SP:FB                          
CA89  4C 90 CA  JMP $CA90                       A:80 X:00 Y:80 P:27 SP:FB                          
CA90  EA        NOP                             A:80 X:00 Y:80 P:27 SP:FB                          
CA91  C0 81     CPY #$81                        A:80 X:00 Y:80 P:27 SP:FB                          
CA93  B0 07     BCS $CA9C                       A:80 X:00 Y:80 P:A4 SP:FB                          
CA95  F0 05     BEQ $CA9C                       A:80 X:00 Y:80 P:A4 SP:FB                          
CA97  10 03     BPL $CA9C                       A:80 X:00 Y:80 P:A4 SP:FB                          
CA99  4C A0 CA  JMP $CAA0                       A:80 X:00 Y:80 P:A4 SP:FB                          
CAA0  EA        NOP                             A:80 X:00 Y:80 P:A4 SP:FB                          
CAA1  C0 7F     CPY #$7F                        A:80 X:00 Y:80 P:A4 SP:FB                          
CAA3  90 07     BCC $CAAC                       A:80 X:00 Y:80 P:25 SP:FB                          
CAA5  F0 05     BEQ $CAAC                       A:80 X:00 Y:80 P:25 SP:FB                          
CAA7  30 03     BMI $CAAC                       A:80 X:00 Y:80 P:25 SP:FB                          
CAA9  4C B0 CA  JMP $CAB0                       A:80 X:00 Y:80 P:25 SP:FB                          
CAB0  EA        NOP                             A:80 X:00 Y:80 P:25 SP:FB                          
CAB1  24 01     BIT $01 = FF                    A:80 X:00 Y:80 P:25 SP:FB                          
CAB3  A2 40     LDX #$40                        A:80 X:00 Y:80 P:E5 SP:FB                          
CAB5  E0 40     CPX #$40                        A:80 X:40 Y:80 P:65 SP:FB                          
CAB7  D0 09     BNE $CAC2                       A:80 X:40 Y:80 P:67 SP:FB                          
CAB9  30 07     BMI $CAC2                       A:80 X:40 Y:80 P:67 SP:FB                          
CABB  90 05     BCC $CAC2                       A:80 X:40 Y:80 P:67 SP:FB                          
CABD  50 03     BVC $CAC2                       A:80 X:40 Y:80 P:67 SP:FB                          
CABF  4C C6 CA  JMP $CAC6                       A:80 X:40 Y:80 P:67 SP:FB                          
CAC6  EA        NOP                             A:80 X:40 Y:80 P:67 SP:FB                          
CAC7  B8        CLV                             A:80 X:40 Y:80 P:67 SP:FB                          
CAC8  E0 3F     CPX #$3F                        A:80 X:40 Y:80 P:27 SP:FB                          
CACA  F0 09     BEQ $CAD5                       A:80 X:40 Y:80 P:25 SP:FB                          
CACC  30 07     BMI $CAD5                       A:80 X:40 Y:80 P:25 SP:FB                          
CACE  90 05     BCC $CAD5                       A:80 X:40 Y:80 P:25 SP:FB                          
CAD0  70 03     BVS $CAD5                       A:80 X:40 Y:80 P:25 SP:FB                          
CAD2  4C D9 CA  JMP $CAD9                       A:80 X:40 Y:80 P:25 SP:FB                          
CAD9  EA        NOP                             A:80 X:40 Y:80 P:25 SP:FB                          
CADA  E0 41     CPX #$41                        A:80 X:40 Y:80 P:25 SP:FB                          
CADC  F0 07     BEQ $CAE5                       A:80 X:40 Y:80 P:A4 SP:FB                          
CADE  10 05     BPL $CAE5                       A:80 X:40 Y:80 P:A4 SP:FB                          
CAE0  10 03     BPL $CAE5                       A:80 X:40 Y:80 P:A4 SP:FB                          
CAE2  4C E9 CA  JMP $CAE9                       A:80 X:40 Y:80 P:A4 SP:FB                          
CAE9  EA        NOP                             A:80 X:40 Y:80 P:A4 SP:FB                          
CAEA  A2 80     LDX #$80                        A:80 X:40 Y:80 P:A4 SP:FB                          
CAEC  E0 00     CPX #$00                        A:80 X:80 Y:80 P:A4 SP:FB                          
CAEE  F0 07     BEQ $CAF7                       A:80 X:80 Y:80 P:A5 SP:FB                          
CAF0  10 05     BPL $CAF7                       A:80 X:80 Y:80 P:A5 SP:FB                          
CAF2  90 03     BCC $CAF7                       A:80 X:80 Y:80 P:A5 SP:FB                          
CAF4  4C FB CA  JMP $CAFB                       A:80 X:80 Y:80 P:A5 SP:FB                          
CAFB  EA        NOP                             A:80 X:80 Y:80 P:A5 SP:FB                          
CAFC  E0 80     CPX #$80                        A:80 X:80 Y:80 P:A5 SP:FB                          
CAFE  D0 07     BNE $CB07                       A:80 X:80 Y:80 P:27 SP:FB                          
CB00  30 05     BMI $CB07                       A:80 X:80 Y:80 P:27 SP:FB                          
CB02  90 03     BCC $CB07                       A:80 X:80 Y:80 P:27 SP:FB                          
CB04  4C 0B CB  JMP $CB0B                       A:80 X:80 Y:80 P:27 SP:FB                          
CB0B  EA        NOP                             A:80 X:80 Y:80 P:27 SP:FB                          
CB0C  E0 81     CPX #$81                        A:80 X:80 Y:80 P:27 SP:FB                          
CB0E  B0 07     BCS $CB17                       A:80 X:80 Y:80 P:A4 SP:FB                          
CB10  F0 05     BEQ $CB17                       A:80 X:80 Y:80 P:A4 SP:FB                          
CB12  10 03     BPL $CB17                       A:80 X:80 Y:80 P:A4 SP:FB                          
CB14  4C 1B CB  JMP $CB1B                       A:80 X:80 Y:80 P:A4 SP:FB                          
CB1B  EA        NOP                             A:80 X:80 Y:80 P:A4 SP:FB                          
CB1C  E0 7F     CPX #$7F                        A:80 X:80 Y:80 P:A4 SP:FB                          
CB1E  90 07     BCC $CB27                       A:80 X:80 Y:80 P:25 SP:FB                          
CB20  F0 05     BEQ $CB27                       A:80 X:80 Y:80 P:25 SP:FB                          
CB22  30 03     BMI $CB27                       A:80 X:80 Y:80 P:25 SP:FB                          
CB24  4C 2B CB  JMP $CB2B                       A:80 X:80 Y:80 P:25 SP:FB                          
CB2B  EA        NOP                             A:80 X:80 Y:80 P:25 SP:FB                          
CB2C  38        SEC                             A:80 X:80 Y:80 P:25 SP:FB                          
CB2D  B8        CLV                             A:80 X:80 Y:80 P:25 SP:FB                          
CB2E  A2 9F     LDX #$9F                        A:80 X:80 Y:80 P:25 SP:FB                          
CB30  F0 09     BEQ $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB                          
CB32  10 07     BPL $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB                          
CB34  70 05     BVS $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB                          
CB36  90 03     BCC $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB                          
CB38  4C 3F CB  JMP $CB3F                       A:80 X:9F Y:80 P:A5 SP:FB                          
CB3F  EA        NOP                             A:80 X:9F Y:80 P:A5 SP:FB                          
CB40  18        CLC                             A:80 X:9F Y:80 P:A5 SP:FB                          
CB41  24 01     BIT $01 = FF                    A:80 X:9F Y:80 P:A4 SP:FB                          
CB43  A2 00     LDX #$00                        A:80 X:9F Y:80 P:E4 SP:FB                          
CB45  D0 09     BNE $CB50                       A:80 X:00 Y:80 P:66 SP:FB                          
CB47  30 07     BMI $CB50                       A:80 X:00 Y:80 P:66 SP:FB                          
CB49  50 05     BVC $CB50                       A:80 X:00 Y:80 P:66 SP:FB                          
CB4B  B0 03     BCS $CB50                       A:80 X:00 Y:80 P:66 SP:FB                          
CB4D  4C 54 CB  JMP $CB54                       A:80 X:00 Y:80 P:66 SP:FB                          
CB54  EA        NOP                             A:80 X:00 Y:80 P:66 SP:FB                          
